"IDLink","TS1","TS2","TS3","TS4","TS5","TS6","TS7","TS8","TS9","TS10","TS11","TS12","TS13","TS14","TS15","TS16","TS17","TS18","TS19","TS20","TS21","TS22","TS23","TS24","TS25","TS26","TS27","TS28","TS29","TS30","TS31","TS32","TS33","TS34","TS35","TS36","TS37","TS38","TS39","TS40","TS41","TS42","TS43","TS44","TS45","TS46","TS47","TS48","TS49","TS50","TS51","TS52","TS53","TS54","TS55","TS56","TS57","TS58","TS59","TS60","TS61","TS62","TS63","TS64","TS65","TS66","TS67","TS68","TS69","TS70","TS71","TS72","TS73","TS74","TS75","TS76","TS77","TS78","TS79","TS80","TS81","TS82","TS83","TS84","TS85","TS86","TS87","TS88","TS89","TS90","TS91","TS92","TS93","TS94","TS95","TS96","TS97","TS98","TS99","TS100","TS101","TS102","TS103","TS104","TS105","TS106","TS107","TS108","TS109","TS110","TS111","TS112","TS113","TS114","TS115","TS116","TS117","TS118","TS119","TS120","TS121","TS122","TS123","TS124","TS125","TS126","TS127","TS128","TS129","TS130","TS131","TS132","TS133","TS134","TS135","TS136","TS137","TS138","TS139","TS140","TS141","TS142","TS143","TS144"
65846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
65847,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,202,205,207,210,213,219,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,241,241,243,244,245,245,245,245,245,247,247,248,250,251,253,255,255,255,255,255,255,255,255,255,255,255,255,255,257,258,258,258,258,258,258,258,258,258,258,259,259,259,262,263,264,264,264,264,264,264,264,264,264,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,269,269,269,269,269,269,269,270,270,270,270
65848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
65850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,18,22,27,29,32,33,33,33,33,34,34,34,34,35,35,35,36,37,37,38,38,38,38,38,38,38,38,38,38,38,39,39,39,40,40,40,40,40,40,40,40,41,41,41,41,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,44,44,44,44,44,45,45,45,45,45,45,45,45,46,46,46,46,46,46,46,46,46,46
65854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
65855,-1,-1,-1,5,6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,295,297,303,307,308,311,314,319,323,323,328,329,330,333,334,335,337,340,341,344,344,344,345,345,346,346,346,346,347,348,348,349,349,349,349,350,350,350,351,351,351,352,352,353,354,355,356,357,358,358,358,358,358,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,363,363,363,363,364,364,364,365,365,365,365,365,365,365,365,365,365,365,365,366,368,368,369,369,369,369,369,369,369,369,369,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370
65856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,71,71,72,73,73,73,73,73,74,74,74,74,74,74,74,74,74,74,74,74,74,75,75,75,75,75,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,78,78,78,78,78,78,78,78,78,78,78,78,78,78
65857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
65859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65860,-1,-1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,49,50,50,52,52,52,52,54,54,54,54,55,55,55,55,56,56,56,57,57,58,58,58,60,60,60,61,61,61,61,61,61,62,62,62,62,62,62,63,63,63,63,63,63,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,67,67
65861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
65862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,140,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,155,155,155,156,156,156,156,157,157,157,157,157,157,157,157,157,157,157,157,157,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
65864,-1,-1,-1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,19,19,19,21,21,21,22,22,24,25,26,26,26,26,28,28,28,29,30,30,30,30,30,31,31,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
65865,-1,-1,-1,-1,-1,-1,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,176,181,182,187,188,190,193,199,200,201,204,208,208,208,211,213,216,217,221,222,224,224,224,226,226,226,227,227,227,227,230,230,230,230,230,230,230,230,230,230,230,231,231,231,231,231,233,233,233,233,233,233,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,237,237,237,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,241,241
65866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,37,38,38,38,48,56,63,69,72,76,78,80,81,85,86,87,89,92,94,95,95,96,96,96,96,96,97,98,98,98,98,98,100,100,100,100,100,100,102,103,104,105,105,105,106,106,106,106,106,106,107,108,109,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,115,115,115,117,117,117,117,117,117,117,118,118,118,118,118,118,118,118,119,119,119,119,119,119,119,119,120,120,120,120,120,120,120,120,120,120,120,120,120,120
65867,-1,-1,-1,-1,-1,-1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,12,12,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
65868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,173,174,176,176,178,180,181,182,185,186,188,189,190,192,193,195,198,198,198,199,199,201,201,202,203,203,206,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208
65869,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,145,149,150,152,153,156,158,158,158,159,162,166,169,170,170,174,175,178,178,179,179,180,180,180,181,182,183,184,184,184,185,185,185,186,188,188,188,189,189,189,190,191,192,194,194,194,195,195,195,195,197,199,199,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,209,209,209,210,210,210,210,210,211,211,212,212,212,213,213,213,215,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217
65871,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1217,1230,1251,1278,1292,1306,1326,1338,1352,1357,1368,1384,1391,1405,1417,1429,1439,1449,1453,1461,1471,1477,1480,1483,1488,1489,1493,1494,1495,1497,1497,1497,1500,1501,1502,1503,1507,1512,1514,1518,1520,1524,1527,1529,1529,1534,1539,1540,1543,1546,1548,1552,1554,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1594,1597,1598,1599,1601,1601,1603,1604,1605,1605,1609,1612,1614,1615,1618,1625,1631,1633,1636,1636,1636,1636,1636,1636,1636,1636,1637,1637,1637,1637,1637,1637,1637,1637,1638,1638,1638,1638,1638,1638,1638,1639,1639,1639,1639,1639,1639,1639,1639,1640,1640
65872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3113,3155,3189,3230,3265,3316,3377,3427,3469,3504,3537,3565,3595,3620,3649,3678,3703,3729,3752,3778,3795,3817,3830,3837,3850,3859,3866,3875,3883,3890,3897,3900,3906,3908,3916,3924,3929,3938,3944,3950,3955,3963,3979,3989,4005,4017,4033,4051,4060,4074,4086,4100,4129,4149,4149,4149,4149,4149,4149,4149,4149,4149,4149,4149,4149,4149,4149,4149,4149,4149,4149,4149,4149,4149,4330,4335,4340,4342,4348,4353,4357,4366,4378,4378,4389,4396,4403,4411,4415,4418,4421,4427,4428,4430,4432,4433,4433,4435,4437,4439,4440,4440,4441,4443,4443,4443,4443,4444,4445,4445,4447,4447,4449
65873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,207,209,210,210,212,213,217,218,218,220,221,226,229,232,233,233,234,235,237,238,239,241,243,243,243,243,245,245,245,245,245,246,246,246,246,249,250,251,251,252,253,254,254,255,255,255,256,258,258,259,259,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,268,268,268,269,269,269,269,269,269,269,269,269,270,272,272,273,273,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
65875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135,139,145,153,156,165,171,177,188,188,193,199,199,200,204,205,208,210,211,212,212,218,219,220,220,220,221,223,226,227,227,227,228,228,230,232,232,232,232,233,234,235,236,237,238,239,239,242,244,245,245,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,261,267,267,268,270,271,272,273,274,274,275,276,278,281,283,284,287,290,290,290,291,292,292,292,294,294,294,295,295,295,295,296,296,297,297,298,298,298,298,298,301,303,304,305,307,309,309,309,310,311,312,312,312
65876,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,452,481,506,532,560,584,603,611,623,634,648,651,656,657,662,667,672,677,679,684,688,691,693,695,700,702,703,703,704,705,706,707,710,716,716,720,722,722,722,723,724,729,732,734,744,745,762,771,775,781,784,786,787,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,839,842,846,846,847,848,849,850,853,853,855,855,855,856,856,857,857,857,858,859,860,863,864,864,864,864,864,865,865,866,866,868,868,869,869,869,869,870,870,870,871,873,873,873,873,874,874,874,874,874,875,877,877
65880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,818,869,905,938,982,1028,1072,1110,1135,1156,1192,1218,1243,1264,1275,1295,1315,1325,1345,1360,1372,1382,1388,1394,1403,1409,1415,1419,1422,1425,1431,1437,1440,1447,1450,1453,1458,1462,1470,1478,1486,1498,1504,1520,1533,1545,1554,1562,1571,1578,1589,1602,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1764,1774,1781,1787,1792,1801,1808,1816,1821,1821,1832,1837,1844,1859,1866,1876,1883,1886,1890,1891,1892,1895,1898,1899,1901,1902,1902,1906,1906,1906,1908,1912,1914,1916,1918,1919,1921,1924,1928,1934,1940,1946,1952,1958,1963,1965,1970,1976,1981,1982,1986
65881,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
65883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,927,939,951,962,977,987,1000,1014,1024,1033,1042,1051,1068,1080,1093,1107,1112,1114,1124,1134,1139,1143,1147,1149,1151,1158,1159,1159,1162,1164,1164,1165,1167,1167,1170,1171,1175,1177,1182,1182,1186,1187,1190,1195,1204,1218,1227,1237,1244,1255,1263,1269,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1518,1539,1560,1577,1589,1595,1611,1634,1650,1650,1673,1680,1690,1696,1703,1708,1717,1722,1728,1738,1744,1747,1752,1758,1760,1763,1766,1770,1772,1773,1773,1776,1778,1779,1782,1782,1783,1785,1792,1795,1802,1805,1807
65884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,88,88,89,93,94,96,96,100,106,110,113,114,114,114,114,114,115,115,116,117,120,122,122,123,123,126,129,130,130,131,132,133,134,136,137,137,139,142,146,151,156,162,165,167,174,179,185,191,197,209,213,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,315,318,319,321,323,326,328,329,333,333,342,347,349,349,350,355,355,355,356,357,361,361,362,362,363,363,364,364,364,365,366,368,369,369,369,369,369,369,372,373,374,374,376,376,378,378,380,380,381
65885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
65886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1140,1198,1248,1303,1351,1394,1436,1471,1508,1548,1571,1605,1635,1663,1689,1707,1726,1750,1773,1785,1806,1819,1830,1840,1848,1857,1863,1875,1879,1881,1883,1889,1891,1891,1896,1905,1908,1915,1926,1935,1945,1949,1957,1962,1970,1980,1991,2000,2010,2014,2021,2032,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2183,2188,2195,2197,2200,2203,2207,2212,2216,2216,2228,2234,2243,2244,2249,2251,2255,2257,2258,2260,2264,2266,2270,2273,2274,2274,2275,2276,2276,2277,2277,2277,2278,2279,2280,2281,2282,2283,2284,2286,2287,2289,2289,2292,2293,2293,2296,2297,2298,2299,2299,2302,2302,2302,2302,2302
65887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,21,21,21,22,23,25,25,25,28,29,29,29,30,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
65888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
65889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,12,14,14,14,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
65890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,513,530,540,553,570,583,592,606,628,638,654,663,671,681,698,711,718,724,731,735,738,743,746,748,749,749,750,751,751,752,753,755,756,757,760,762,763,770,770,775,779,781,788,792,798,806,818,823,827,831,836,840,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,845,909,909,912,915,916,917,920,924,927,927,929,930,932,933,934,937,942,944,944,945,945,945,945,946,946,946,946,946,947,948,948,948,949,949,951,951,951,951,953,956,959,960,960,962,966,970,974,981,1000,1012,1021,1034,1034,1034,1034
65891,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106,109,111,112,113,113,116,117,117,118,120,123,127,127,127,127,128,128,128,128,128,129,129,129,129,129,130,130,130,130,130,130,130,130,130,130,130,130,130,131,131,133,134,134,134,135,135,135,135,136,136,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141
65892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1323,1417,1483,1549,1619,1705,1769,1831,1890,1936,1984,2022,2075,2115,2154,2189,2218,2254,2285,2312,2330,2356,2385,2404,2434,2445,2462,2475,2487,2500,2507,2515,2523,2534,2544,2552,2562,2569,2585,2601,2616,2629,2641,2662,2687,2709,2733,2747,2765,2785,2806,2827,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,3099,3112,3118,3129,3141,3152,3163,3175,3182,3182,3201,3208,3214,3223,3232,3240,3246,3249,3253,3262,3265,3270,3275,3275,3277,3278,3280,3281,3283,3286,3287,3291,3292,3293,3294,3295,3297,3297,3300,3303,3305,3309,3313,3317,3321,3322,3325,3327,3329,3343,3345,3347,3347,3347,3347,3347
65893,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1620,1690,1750,1815,1902,1985,2067,2141,2201,2277,2333,2396,2476,2563,2631,2725,2792,2848,2917,2999,3057,3111,3156,3197,3219,3251,3274,3287,3312,3340,3358,3372,3389,3400,3415,3440,3465,3498,3533,3575,3614,3664,3706,3765,3811,3851,3898,3956,4012,4070,4118,4165,4214,4214,4214,4214,4214,4214,4214,4214,4214,4214,4214,4214,4214,4214,4214,4214,4214,4214,4214,4214,4214,4214,4868,4889,4916,4938,4968,4991,5017,5040,5069,5069,5127,5156,5178,5200,5224,5241,5266,5279,5297,5305,5317,5329,5337,5345,5353,5355,5357,5361,5363,5367,5369,5372,5373,5376,5383,5387,5393,5398,5405,5421,5433,5451,5470,5487,5504,5518,5527,5542,5549,5565,5578,5585,5585
65894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,564,596,623,653,681,712,744,757,771,794,813,834,849,869,891,905,914,927,938,947,954,959,963,968,974,983,986,990,992,1000,1001,1007,1008,1011,1017,1020,1026,1027,1029,1035,1038,1040,1050,1059,1065,1072,1075,1085,1095,1102,1110,1118,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1214,1216,1221,1226,1230,1234,1235,1238,1241,1241,1246,1249,1254,1260,1264,1268,1270,1272,1274,1278,1282,1283,1283,1286,1286,1287,1287,1287,1288,1290,1290,1290,1292,1292,1293,1293,1294,1294,1294,1294,1295,1296,1297,1302,1306,1307,1310,1312,1313,1314,1316,1319,1319,1319,1319,1319
